type,source_sentence,target_sentence
0,Obiad zapewne jedli w mieście.,Obiad zapewne jedli w mieście.
1,"Po przeczytaniu artykułu Małgorzaty Szejnert ""Bez miejsca"" (""Gazeta"" nr 288) doszedłem do wniosku, że autorka zbyt jednostronnie przedstawiła sprawę Galerii Foksal.","Po przeczytaniu artykułu Małgorzaty Szejnert ""Bez miejsca"" (""Gazeta"" nr 288) doszedłem do wniosku, że osoba autorska zbyt jednostronnie przedstawiła sprawę Galerii Foksal."
0,"Do innych zagrożeń należą: niezrównoważone polowania, śmierć przez kolizje ze strukturami stworzonymi przez człowieka oraz jako poboczny efekt rybołówstwa dalekodystansowymi sieciami, zanieczyszczenia środowiska, np. wycieki ropy naftowej do mórz albo stosowanie pestycydów, konkurencja i drapieżnictwo ekspansywnych gatunków inwazyjnych oraz zmiany klimatyczne.","Do innych zagrożeń należą: niezrównoważone polowania, śmierć przez kolizje ze strukturami stworzonymi przez człowieka oraz jako poboczny efekt rybołówstwa dalekodystansowymi sieciami, zanieczyszczenia środowiska, np. wycieki ropy naftowej do mórz albo stosowanie pestycydów, konkurencja i drapieżnictwo ekspansywnych gatunków inwazyjnych oraz zmiany klimatyczne."
0,W 2005 roku zanotowano 95 500 wniosków o azyl.,W 2005 roku zanotowano 95 500 wniosków o azyl.
0,W publikacji z 2008 z pisma PLoS ONE opisano gatunek Aerosteon riocoloradensis.,W publikacji z 2008 z pisma PLoS ONE opisano gatunek Aerosteon riocoloradensis.
0,W latach 80. strony układu rozpoczęły negocjacje w sprawie konwencji regulującej eksploatację złóż na Antarktydzie.,W latach 80. strony układu rozpoczęły negocjacje w sprawie konwencji regulującej eksploatację złóż na Antarktydzie.
0,"— Posłuchaj mnie, powiem ci jeden sekret.","— Posłuchaj mnie, powiem ci jeden sekret."
0,"W centralnej części wyspy mieści się kilka stożków wulkanicznych (3 czynne), gejzery i wiele gorących źródeł.","W centralnej części wyspy mieści się kilka stożków wulkanicznych (3 czynne), gejzery i wiele gorących źródeł."
0,Everything2 ma większy zakres artykułów i nie koncentruje się jedynie na tworzeniu encyklopedii.,Everything2 ma większy zakres artykułów i nie koncentruje się jedynie na tworzeniu encyklopedii.
0,Bitwa zakończyła się klęską Litwy.,Bitwa zakończyła się klęską Litwy.
1,"Burmistrz wyjaśnia, że są trudności w porozumieniu się z Urzędem Rejonowym.","Osoba burmistrzowska wyjaśnia, że są trudności w porozumieniu się z Urzędem Rejonowym."
0,Dubbingpedia – polska encyklopedia dubbingu filmowego.,Dubbingpedia – polska encyklopedia dubbingu filmowego.
0,Căile Ferate Române („Koleje Rumuńskie”) to urzędowa nazwa dawnych rumuńskich kolei państwowych.,Căile Ferate Române („Koleje Rumuńskie”) to urzędowa nazwa dawnych rumuńskich kolei państwowych.
0,"Nieco podobnie, trzysta lat później, naiwną imitacją - w najlepszym znaczeniu tego słowa - kubizmu były obrazy Tadeusza Makowskiego, także urodzonego w Oświęcimiu.","Nieco podobnie, trzysta lat później, naiwną imitacją - w najlepszym znaczeniu tego słowa - kubizmu były obrazy Tadeusza Makowskiego, także urodzonego w Oświęcimiu."
0,"Obraz pokazujący bryg Jane i kuter Beaufroy wśród gór lodowych (druga wyprawa Jamesa Weddella, w 1823).","Obraz pokazujący bryg Jane i kuter Beaufroy wśród gór lodowych (druga wyprawa Jamesa Weddella, w 1823)."
1,"W ten sposób zaprotestowali przeciwko wprowadzeniu do porządku obrad punktu dotyczącego wyrażenia zgody na zwolnienie z pracy przez zarząd województwa pomorskiego Jana Szmiendowskiego, dyrektora Szpitala Specjalistycznego w Prabutach.","W ten sposób zaprotestowali przeciwko wprowadzeniu do porządku obrad punktu dotyczącego wyrażenia zgody na zwolnienie z pracy przez zarząd województwa pomorskiego Jana Szmiendowskiego, osoby dyrektorskiej Szpitala Specjalistycznego w Prabutach."
0,"— Ja kadryla? Jak Boga kocham, tak nie jadłem!","— Ja kadryla? Jak Boga kocham, tak nie jadłem!"
0,"Uderzenie roztrzaskało Baptistinę, tworząc rój istniejący do dziś jako rodzina Baptistina.","Uderzenie roztrzaskało Baptistinę, tworząc rój istniejący do dziś jako rodzina Baptistina."
1,"Prokurator Rejonowy w Cieszynie skierował do tamtejszego Sądu Rejonowego akt oskarżenia przeciwko kilkunastu osobom, które działały w zorganizowanej grupie, zajmującej się przemytem nielegalnych migrantów przez granicę.","Osoba Prokuratorska Rejonowa w Cieszynie skierowała do tamtejszego Sądu Rejonowego akt oskarżenia przeciwko kilkunastu osobom, które działały w zorganizowanej grupie, zajmującej się przemytem nielegalnych osób migranckich przez granicę."
0,"Rehber Ansiklopedisi – internetowa wersja tureckiej encyklopedii „Yeni Reber Ansiklopedisi”, często używana w tureckiej Wikipedii jako źródło informacji SourceWatch (początkowo nazwana Disinfopedia) – projekt mający na celu wyjawianie propagandy.","Rehber Ansiklopedisi – internetowa wersja tureckiej encyklopedii „Yeni Reber Ansiklopedisi”, często używana w tureckiej Wikipedii jako źródło informacji SourceWatch (początkowo nazwana Disinfopedia) – projekt mający na celu wyjawianie propagandy."
0,"Nowe odkrycia dinozaurów poczyniono na obszarach wcześniej nieeksploatowanych pod tym względem, jak Indie, Ameryka Południowa, Madagaskar, Antarktyka, a w największym stopniu Chiny (niezwykle dobrze zachowane upierzone dinozaury z Chin wsparły później istnienie powiązania pomiędzy nieptasimi dinozaurami i ich dzisiejszymi krewnymi, ptakami).","Nowe odkrycia dinozaurów poczyniono na obszarach wcześniej nieeksploatowanych pod tym względem, jak Indie, Ameryka Południowa, Madagaskar, Antarktyka, a w największym stopniu Chiny (niezwykle dobrze zachowane upierzone dinozaury z Chin wsparły później istnienie powiązania pomiędzy nieptasimi dinozaurami i ich dzisiejszymi krewnymi, ptakami)."
0,"Cały ten dzień było mi tak, jakby mi kto do ucha szeptał: „Nie ma już matki! Umarła już matka”.","Cały ten dzień było mi tak, jakby mi kto do ucha szeptał: „Nie ma już matki! Umarła już matka”."
0,— Felek!,— Felek!
1,Ponad 20 kg amfetaminy zarekwirowali policjanci w dwóch weekendowych akcjach.,Ponad 20 kg amfetaminy zarekwirowały osoby policjanckie w dwóch weekendowych akcjach.
0,Zamyślił się.,Zamyślił się.
0,— Zapalenia płuc nie miał nigdy?,— Zapalenia płuc nie miał nigdy?
0,"Zakład taki zaspokaja podstawowe i ekskluzywne potrzeby, zapewniając mu przy tym wypoczynek i rozrywkę.","Zakład taki zaspokaja podstawowe i ekskluzywne potrzeby, zapewniając mu przy tym wypoczynek i rozrywkę."
0,"Wiele współczesnych ptaków prezentuje zachowania wysoce społeczne, często żyją w stadach.","Wiele współczesnych ptaków prezentuje zachowania wysoce społeczne, często żyją w stadach."
0,Tworzą one również zjawiska takie jak czerwony śnieg; barwne glony i okrzemki są szczególnie częste latem w pobliżu wybrzeży.,Tworzą one również zjawiska takie jak czerwony śnieg; barwne glony i okrzemki są szczególnie częste latem w pobliżu wybrzeży.
0,"O ile ta ostatnia kwestia w przypadku zauropodów jest dyskusyjna, to duże stężenie dwutlenku węgla w atmosferze w mezozoiku wiązało się z bujnym wzrostem roślin, zapewniającym obfite źródło pokarmu olbrzymim zauropodom.","O ile ta ostatnia kwestia w przypadku zauropodów jest dyskusyjna, to duże stężenie dwutlenku węgla w atmosferze w mezozoiku wiązało się z bujnym wzrostem roślin, zapewniającym obfite źródło pokarmu olbrzymim zauropodom."
0,Marynarka Wojenna liczy 2100 osób i dysponuje 2 fregatami rakietowymi klasy ANZAC oraz 4 przybrzeżnymi kutrami patrolowymi i 2 morskimi kutrami patrolowymi.,Marynarka Wojenna liczy 2100 osób i dysponuje 2 fregatami rakietowymi klasy ANZAC oraz 4 przybrzeżnymi kutrami patrolowymi i 2 morskimi kutrami patrolowymi.
0,Jest to impreza promująca Gminę Przesmyki oraz powiat siedlecki w skali województwa mazowieckiego i nie tylko.,Jest to impreza promująca Gminę Przesmyki oraz powiat siedlecki w skali województwa mazowieckiego i nie tylko.
0,"Istotnie, przed bramą, zaprzężona do prostego, zasłanego kilimkiem woza, stała nasza szkapa.","Istotnie, przed bramą, zaprzężona do prostego, zasłanego kilimkiem woza, stała nasza szkapa."
0,"Przykładowo ssaki rzadko przekraczały rozmiarami kota, były głównie mięsożercami wielkości współczesnych gryzoni polującymi na niewielką zdobycz.","Przykładowo ssaki rzadko przekraczały rozmiarami kota, były głównie mięsożercami wielkości współczesnych gryzoni polującymi na niewielką zdobycz."
0,Góry i wyżyny stanowią około 77% powierzchni kraju.,Góry i wyżyny stanowią około 77% powierzchni kraju.
0,Klasyfikacja ptaków jest kwestią sporną.,Klasyfikacja ptaków jest kwestią sporną.
0,Relacje argentyńsko-brytyjskie wcześniej zaogniły spór związany z planami referendum na Falklandach w 2013 roku i 30. rocznica wojny o Falklandy.,Relacje argentyńsko-brytyjskie wcześniej zaogniły spór związany z planami referendum na Falklandach w 2013 roku i 30. rocznica wojny o Falklandy.
0,"Jak dowiedziono, niektóre gatunki potrafią dostrzec kierunek polaryzacji promieni świetlnych, co ma ogromne znaczenie przy orientowaniu się w przestrzeni.","Jak dowiedziono, niektóre gatunki potrafią dostrzec kierunek polaryzacji promieni świetlnych, co ma ogromne znaczenie przy orientowaniu się w przestrzeni."
0,U chwostki rudoskrzydłej opiekę nad pisklętami przejmują również ptaki spokrewnione z rodzicami.,U chwostki rudoskrzydłej opiekę nad pisklętami przejmują również ptaki spokrewnione z rodzicami.
1,Łukomscy poprzez angielską guwernantkę córki załatwili opiekunkę dla moich dzieci.,Łukomscy poprzez angielską osobę guwernancką córki załatwili osobę opiekującą się dla moich dzieci.
0,Antarktyczne meteoryty są lepiej zachowane niż te znajdowane w bardziej umiarkowanym klimacie.,Antarktyczne meteoryty są lepiej zachowane niż te znajdowane w bardziej umiarkowanym klimacie.
0,Te wspólne cechy danego taksonu określa się mianem synapomorfii.,Te wspólne cechy danego taksonu określa się mianem synapomorfii.
0,"Trwała popularność dinozaurów zaowocowała znacznym publicznym wsparciem nauki badającej te kręgowce, a w konsekwencji nowymi odkryciami.","Trwała popularność dinozaurów zaowocowała znacznym publicznym wsparciem nauki badającej te kręgowce, a w konsekwencji nowymi odkryciami."
0,"Przetrwałe linie ptaków Neornithes, wśród nich przodkowie dzisiejszych bezgrzebieniowych, Galloanserae i różnorodne siewkowe, różnicowały się gwałtownie na początku paleogenu, zajmując nisze ekologiczne opuszczone przez wymarłe grupy dinozaurów, jak nadrzewne Enantiornithes, wodne Hesperornithes, czy nawet większe teropody: powstały Gastornis (Diatryma), Dromornithidae i Phorusrhacidae, zwane po angielsku „terror birds”.","Przetrwałe linie ptaków Neornithes, wśród nich przodkowie dzisiejszych bezgrzebieniowych, Galloanserae i różnorodne siewkowe, różnicowały się gwałtownie na początku paleogenu, zajmując nisze ekologiczne opuszczone przez wymarłe grupy dinozaurów, jak nadrzewne Enantiornithes, wodne Hesperornithes, czy nawet większe teropody: powstały Gastornis (Diatryma), Dromornithidae i Phorusrhacidae, zwane po angielsku „terror birds”."
0,"Ashton Court, największy park Bristolu.","Ashton Court, największy park Bristolu."
1,Inżynier mimo troskliwej siostrzanej opieki znów usiłował popełnić samobójstwo.,Osoba inżynierska mimo troskliwej siostrzanej opieki znów usiłowała popełnić samobójstwo.
0,"W tych samych jednostkach mierzony metabolizm torbaczy wynosi – 193,2, ssaków łożyskowych (z wyjątkami) – 289,8, ptaków niższych – 336, ptaków wróblowatych i jerzyków – 609.","W tych samych jednostkach mierzony metabolizm torbaczy wynosi – 193,2, ssaków łożyskowych (z wyjątkami) – 289,8, ptaków niższych – 336, ptaków wróblowatych i jerzyków – 609."
0,Baszty miały do 33 m.,Baszty miały do 33 m.
0,Częste występowanie opieki rodzicielskiej u wszystkich dinozaurów wsparły inne znaleziska.,Częste występowanie opieki rodzicielskiej u wszystkich dinozaurów wsparły inne znaleziska.
0,Istnieją trzy główne sposoby wyprowadzenia wysokości boazerii.,Istnieją trzy główne sposoby wyprowadzenia wysokości boazerii.
0,"W czasie trzepotania ciało ptaka stoi prawie pionowo, ogon skierowany jest ku dołowi.","W czasie trzepotania ciało ptaka stoi prawie pionowo, ogon skierowany jest ku dołowi."
0,"Pewne gatunki, wliczając czaplę złotawą, trębacza jasnogłowego i kakadu różową, rozprzestrzeniły się w naturalny sposób daleko poza granice swojego pierwotnego obszaru występowania w związku z przekształcaniem środowisk naturalnych w tereny rolnicze, które stały się dla tych ptaków odpowiednim siedliskiem.","Pewne gatunki, wliczając czaplę złotawą, trębacza jasnogłowego i kakadu różową, rozprzestrzeniły się w naturalny sposób daleko poza granice swojego pierwotnego obszaru występowania w związku z przekształcaniem środowisk naturalnych w tereny rolnicze, które stały się dla tych ptaków odpowiednim siedliskiem."
0,Skamieniała ryba.,Skamieniała ryba.
0,"Wzajemny stosunek tych składowych zależy od kształtu skrzydła, szybkości ruchu, kąta nachylenia skrzydła w stosunku do kierunku ruchu, a także od takich mniej ważnych okoliczności jak temperatura, wzniesienie nad poziom morza itd.","Wzajemny stosunek tych składowych zależy od kształtu skrzydła, szybkości ruchu, kąta nachylenia skrzydła w stosunku do kierunku ruchu, a także od takich mniej ważnych okoliczności jak temperatura, wzniesienie nad poziom morza itd."
0,Kula z kwarcu znajdująca się w Muzeum Historii Naturalnej w Waszyngtonie.,Kula z kwarcu znajdująca się w Muzeum Historii Naturalnej w Waszyngtonie.
0,Jej długość wynosi 416 km.,Jej długość wynosi 416 km.
0,W poprzednim spisie powszechnym z 2001 roku liczba ludności kraju wyniosła 58 789 194.,W poprzednim spisie powszechnym z 2001 roku liczba ludności kraju wyniosła 58 789 194.
0,Karasjok – Lahti – Łódź – Sitía.,Karasjok – Lahti – Łódź – Sitía.
0,Zmiany polityczne na Karaibach w przeszłości.,Zmiany polityczne na Karaibach w przeszłości.
0,"Kość bocznopotyliczna leżąca na tyle czaszki, nie spotyka się z kością jednoimienną w płaszczyźnie pośrodkowej jamy wewnątrzczaszkowej.","Kość bocznopotyliczna leżąca na tyle czaszki, nie spotyka się z kością jednoimienną w płaszczyźnie pośrodkowej jamy wewnątrzczaszkowej."
0,Ptaki zamieszkują wiele rodzajów biotopów w ekosystemie Ziemi.,Ptaki zamieszkują wiele rodzajów biotopów w ekosystemie Ziemi.
0,Termin ten oznacza wydalanie większości azotowych produktów przemiany materii w postaci amoniaku.,Termin ten oznacza wydalanie większości azotowych produktów przemiany materii w postaci amoniaku.
0,"Wśród polskich tradycyjnych wypieków znajdują się też inne ciasta z marchwi, zwykle doprawiane cynamonem: 17 stycznia 2011 ciasto o nazwie kaszubski kuch marchewny, wypiekane w województwie pomorskim, zostało wpisane na Listę produktów tradycyjnych polskiego Ministerstwa Rolnictwa i Rozwoju Wsi.","Wśród polskich tradycyjnych wypieków znajdują się też inne ciasta z marchwi, zwykle doprawiane cynamonem: 17 stycznia 2011 ciasto o nazwie kaszubski kuch marchewny, wypiekane w województwie pomorskim, zostało wpisane na Listę produktów tradycyjnych polskiego Ministerstwa Rolnictwa i Rozwoju Wsi."
0,Inkluzje stanowią cenny materiał badawczy.,Inkluzje stanowią cenny materiał badawczy.
1,"Czułem, że nic nigdy nie wymaże z mej pamięci tej sceny i obu grających główne role bohaterek.","Czułem, że nic nigdy nie wymaże z mej pamięci tej sceny i obu grających główne role osób bohaterskich."
0,"Węgiel jednak ciągleśmy jeszcze kupowali, bo wilgoć w izbie była taka, że się po ścianach sączyło.","Węgiel jednak ciągleśmy jeszcze kupowali, bo wilgoć w izbie była taka, że się po ścianach sączyło."
0,"W wyniku różnych procesów fizycznych i chemicznych, nie do końca poznanych, powstają skały zawierające kwarc w postaci mikrokryształów (kwarc skrytokrystaliczny), uznawany też za minerał Chalcedon, występuje w kwarcycie, krzemieniu i wielu innych.","W wyniku różnych procesów fizycznych i chemicznych, nie do końca poznanych, powstają skały zawierające kwarc w postaci mikrokryształów (kwarc skrytokrystaliczny), uznawany też za minerał Chalcedon, występuje w kwarcycie, krzemieniu i wielu innych."
0,"Było mi formalnie ciasno, choć jeszcze wczoraj było cokolwiek luźniej.","Było mi formalnie ciasno, choć jeszcze wczoraj było cokolwiek luźniej."
0,"Region jest położony na południowy wschód od Zatoki Meksykańskiej i kontynentalnej Ameryki Północnej, na wschód od Ameryki Centralnej i na północ od Ameryki Południowej.","Region jest położony na południowy wschód od Zatoki Meksykańskiej i kontynentalnej Ameryki Północnej, na wschód od Ameryki Centralnej i na północ od Ameryki Południowej."
0,Na północy pokrywa śnieżna sięga pół metra.,Na północy pokrywa śnieżna sięga pół metra.
1,"Udała się tam specjalna ekipa i razem z pracownikami banku ustalono, że do filii banku przy ulicy Marii Panny 34 przylega dom, którego właścicielem jest niejaki Rajchert.","Udała się tam specjalna ekipa i razem z osobami pracowniczymi banku ustalono, że do filii banku przy ulicy Marii Panny 34 przylega dom, którego osobą właścicielską jest niejaki Rajchert."
0,Województwa z lat 1975–1998 z granicą obecnego województwa pomorskiego.,Województwa z lat 1975–1998 z granicą obecnego województwa pomorskiego.
1,Aby pracować jako dozorca trzeba posiadać minimum wykształcenie podstawowe oraz ogólną wytrzymałość fizyczną,Aby pracować jako osoba dozorcza trzeba posiadać minimum wykształcenie podstawowe oraz ogólną wytrzymałość fizyczną
0,"Inne sceny teatralne miasta to Tobacco Factory, QEH i znajdujący się w Clifton Redgrave Theatre.","Inne sceny teatralne miasta to Tobacco Factory, QEH i znajdujący się w Clifton Redgrave Theatre."
0,"Wynikiem tego kryształ nie wykazuje polaryzacji względem osi c, a jest symetryczny względem niej.","Wynikiem tego kryształ nie wykazuje polaryzacji względem osi c, a jest symetryczny względem niej."
0,Gigantoraptor był celurozaurem zaliczanym do owiraptorozaurów.,Gigantoraptor był celurozaurem zaliczanym do owiraptorozaurów.
0,"Zamek ten odegrał ważną rolę w wojnie domowej po śmierci Henryka I. W 1138 twierdzę chciał zająć Stefan z Blois, jednak uznał ją za niemożliwą do zdobycia.","Zamek ten odegrał ważną rolę w wojnie domowej po śmierci Henryka I. W 1138 twierdzę chciał zająć Stefan z Blois, jednak uznał ją za niemożliwą do zdobycia."
0,Podczas lata część z nich całkowicie wysycha.,Podczas lata część z nich całkowicie wysycha.
1,"W sztabach, w których nie ma stanowiska szefa sztabu (batalion i brygada) jego funkcje pełni oficer G3/S3.","W sztabach, w których nie ma stanowiska osoby szefowskiej sztabu (batalion i brygada) jej funkcje pełni osoba oficerska G3/S3."
0,— To głupstwo! — mówił chory.,— To głupstwo! — mówił chory.
0,Dodatkowo zdolności czytania gwiazd wspierane są u niektórych gatunków przez zmysł wyczuwania geomagnetyzmu za pomocą specjalnych magnetoreceptorów.,Dodatkowo zdolności czytania gwiazd wspierane są u niektórych gatunków przez zmysł wyczuwania geomagnetyzmu za pomocą specjalnych magnetoreceptorów.
0,A my z Felkiem pigułyśmy ze śniegu robili i walili w siebie na rozgrzewkę.,A my z Felkiem pigułyśmy ze śniegu robili i walili w siebie na rozgrzewkę.
0,"Bounding sphere (ang. sphere – kula) w komputerowej grafice 3D, to bryła będąca kulą, która w uproszczony sposób przedstawia jak najmniejszą przestrzeń, w której całkowicie mieszczą się dane obiekty.","Bounding sphere (ang. sphere – kula) w komputerowej grafice 3D, to bryła będąca kulą, która w uproszczony sposób przedstawia jak najmniejszą przestrzeń, w której całkowicie mieszczą się dane obiekty."
0,— Na glanc — jak mówił Felek.,— Na glanc — jak mówił Felek.
0,"Przykładem może być rodzina papugowatych, z której gatunki przeważnie nieregularnie wędrują na krótkie dystanse, koczując, zalatując albo rozpraszając się.","Przykładem może być rodzina papugowatych, z której gatunki przeważnie nieregularnie wędrują na krótkie dystanse, koczując, zalatując albo rozpraszając się."
0,Aby uprościć kształt obiektu zamyka się go w tzw. bryle ograniczającej.,Aby uprościć kształt obiektu zamyka się go w tzw. bryle ograniczającej.
0,"Na świecie występuje od 30 000 do 40 000 gatunków roślin drzewiastych, z których około 4000 ma potencjalne lub rzeczywiste znaczenie użytkowe.","Na świecie występuje od 30 000 do 40 000 gatunków roślin drzewiastych, z których około 4000 ma potencjalne lub rzeczywiste znaczenie użytkowe."
0,"Układ krystalograficzny definiuje się także jako zespół klas symetrii, których elementy powodują jednakowe ograniczenia stałych sieciowych komórki elementarnej sieci przestrzennej.","Układ krystalograficzny definiuje się także jako zespół klas symetrii, których elementy powodują jednakowe ograniczenia stałych sieciowych komórki elementarnej sieci przestrzennej."
1,"W tej sytuacji najlepszą kandydatką ne prezydenta powinna być Anna Rogowska, tyczkarka...","W tej sytuacji najlepszą osobą kandydacką ne osobę prezydencką powinna być Anna Rogowska, osoba tyczkarska..."
0,"— A to wyglądasz, jak śledź marynowany.","— A to wyglądasz, jak śledź marynowany."
0,"Krwotok może być z krtani, z żołądka, z nosa, z płuc rzadko kiedy.","Krwotok może być z krtani, z żołądka, z nosa, z płuc rzadko kiedy."
1,"Aktu dokonali sam premier Cimoszewicz wraz z Neilem Kinnockiem, komisarzem ds. transportu Komisji Europejskiej.","Aktu dokonała sama osoba premierska Cimoszewicz wraz z Neilem Kinnockiem, osobą komisarską ds. transportu Komisji Europejskiej."
1,"Nie uzyska się bowiem wiarygodnego wyniku bez dobrej współpracy pacjenta, od którego zależy precyzyjne ""dawkowanie"" siły skurczu.","Nie uzyska się bowiem wiarygodnego wyniku bez dobrej współpracy osoby pacjenckiej, od której zależy precyzyjne ""dawkowanie"" siły skurczu."
0,Wiele gatunków roślin jest endemicznych dla tego regionu.,Wiele gatunków roślin jest endemicznych dla tego regionu.
0,Architektura wnętrz jest dziedziną twórczości architektonicznej.,Architektura wnętrz jest dziedziną twórczości architektonicznej.
0,Z analiz filogenetycznych wynika bliższe pokrewieństwo teropodów z dinozaurami ptasiomiednicznymi niż z zauropodomorfami.,Z analiz filogenetycznych wynika bliższe pokrewieństwo teropodów z dinozaurami ptasiomiednicznymi niż z zauropodomorfami.
0,"W sensie chronostratygraficznym – czwarty system eratemu paleozoicznego, leżący powyżej syluru, a poniżej karbonu.","W sensie chronostratygraficznym – czwarty system eratemu paleozoicznego, leżący powyżej syluru, a poniżej karbonu."
0,"Kaczki te potrafią spać jedną połową mózgu, podczas gdy druga połowa pozostaje aktywna.","Kaczki te potrafią spać jedną połową mózgu, podczas gdy druga połowa pozostaje aktywna."
0,Większość brytyjskiej literatury napisana jest w języku angielskim.,Większość brytyjskiej literatury napisana jest w języku angielskim.
0,Ale w nocy obudziło mnie ciche szlochanie.,Ale w nocy obudziło mnie ciche szlochanie.
1,Kim w ogóle ma być burmistrz?,Kim w ogóle ma być osoba burmistrzowska?
0,"Przez długi czas o stanie praktyk religijnych obowiązywały dane, że około 30% uczestniczy w niedzielnych nabożeństwach przynajmniej raz w tygodniu, a kolejne 20% przynajmniej raz w miesiącu.","Przez długi czas o stanie praktyk religijnych obowiązywały dane, że około 30% uczestniczy w niedzielnych nabożeństwach przynajmniej raz w tygodniu, a kolejne 20% przynajmniej raz w miesiącu."
0,Wszystkie kontynenty otaczał ocean Panthalassa.,Wszystkie kontynenty otaczał ocean Panthalassa.
0,"Potem zamknęła mieszkanie na klucz, powoli przeszła dziedziniec, chwilę popatrzyła w swoje niegdyś okno, na które padały drobne płatki śniegu, i — znikła za bramą.","Potem zamknęła mieszkanie na klucz, powoli przeszła dziedziniec, chwilę popatrzyła w swoje niegdyś okno, na które padały drobne płatki śniegu, i — znikła za bramą."
1,- Wzorem jest premier Macinkiewicz.,- Wzorem jest osoba premierska Macinkiewicz.
0,"Prozauropody już wyginęły, coraz częstsze stawały się ankylozaury i ornitopody.","Prozauropody już wyginęły, coraz częstsze stawały się ankylozaury i ornitopody."
0,"Mały rozmiar jonu krzemu nie pozwala na zastąpienie go jonami wielu pierwiastków, dlatego kwarc jest zazwyczaj dość czystym minerałem, zawiera jednak wtrącenia i zanieczyszczenia, mogące zastępować jony kryształu (podstawniki) lub być poza węzłami sieci (śródmiąższowe).","Mały rozmiar jonu krzemu nie pozwala na zastąpienie go jonami wielu pierwiastków, dlatego kwarc jest zazwyczaj dość czystym minerałem, zawiera jednak wtrącenia i zanieczyszczenia, mogące zastępować jony kryształu (podstawniki) lub być poza węzłami sieci (śródmiąższowe)."
1,"To, że lekarz domowa takie zaświadczenie wydała nie miało żadnego znaczenia, bo nie jest ona specjalistą z dziedziny, z której ewentualne zagrożenie miało nastapić.","To, że osoba lekarska domowa takie zaświadczenie wydała nie miało żadnego znaczenia, bo nie jest ona osobą specjalistyczną z dziedziny, z której ewentualne zagrożenie miało nastapić."
1,"Naukę języka obcego, jak uważa językoznawca, można rozpocząć bardzo wcześnie.","Naukę języka obcego, jak uważa osoba językoznawcza, można rozpocząć bardzo wcześnie."
0,"Roślinożercy wykazują tendencję do żywienia się pokarmem, którego większą ilość mogą zjeść dzięki mniejszej liczbie kęsów.","Roślinożercy wykazują tendencję do żywienia się pokarmem, którego większą ilość mogą zjeść dzięki mniejszej liczbie kęsów."
0,"Jednakże późniejsze odkrycia pokazały, że obojczyki nie były wcale nieobecne w tej grupie, mogły one tworzyć pojedyncze złączone widełki.","Jednakże późniejsze odkrycia pokazały, że obojczyki nie były wcale nieobecne w tej grupie, mogły one tworzyć pojedyncze złączone widełki."
0,"E010 – trasa europejska łącznikowa (kategorii B), biegnąca przez Kirgistan.","E010 – trasa europejska łącznikowa (kategorii B), biegnąca przez Kirgistan."
1,"Zdaniem Witolda Króla, byłego szefa regionu  ""S"" , pracownika zakładu, dyr. Szwonder jest człowiekiem rzutkim, energicznym, nie zajmuje się rozgrywkami, tylko robi swoje.","Zdaniem Witolda Króla, byłej osoby szefowskiej regionu  ""S"" , osoby pracowniczej zakładu, osoba dyr. Szwonder jest człowiekiem rzutkim, energicznym, nie zajmuje się rozgrywkami, tylko robi swoje."
0,"Antarktyda bez uwzględnienia lądolodu jest jednym z niższych kontynentów, w dużej mierze przez fakt, że ciężar lodowców spowodował izostatyczne obniżenie skalnego podłoża kontynentu.","Antarktyda bez uwzględnienia lądolodu jest jednym z niższych kontynentów, w dużej mierze przez fakt, że ciężar lodowców spowodował izostatyczne obniżenie skalnego podłoża kontynentu."
1,"- Reforma terytorialna powinna oznaczać również reformę policji -  w wielu państwach zachodnich policja lokalna podlega burmistrzowi,  a nie ministrowi.","- Reforma terytorialna powinna oznaczać również reformę policji -  w wielu państwach zachodnich policja lokalna podlega osobie burmistrzowskiej,  a nie ministerskiej."
0,"Drewno jest miękkie, o średniej wytrzymałości, sprężyste, trudne w obróbce (łatwo pęka, ma sporo sęków).","Drewno jest miękkie, o średniej wytrzymałości, sprężyste, trudne w obróbce (łatwo pęka, ma sporo sęków)."
0,"Opady występują prawie wyłącznie pod postacią stałą (śnieg lub grad), deszcze zdarzają się bardzo rzadko i tylko podczas lata na wybrzeżach.","Opady występują prawie wyłącznie pod postacią stałą (śnieg lub grad), deszcze zdarzają się bardzo rzadko i tylko podczas lata na wybrzeżach."
0,Rząd Polski podpisał Umowę o głównych drogach ruchu międzynarodowego 14 września 1984.,Rząd Polski podpisał Umowę o głównych drogach ruchu międzynarodowego 14 września 1984.
0,Kryształy prawe od lewych można odróżnić po położeniu trójkątnych ścian na narożach względem ścian romboidalnych.,Kryształy prawe od lewych można odróżnić po położeniu trójkątnych ścian na narożach względem ścian romboidalnych.
0,Ta charakterystyczna dla owadów umiejętność wykształciła się w wyniku doboru płciowego i jest szczególnie wyraźna u manakina miotlastego (Machaeropterus deliciosus).,Ta charakterystyczna dla owadów umiejętność wykształciła się w wyniku doboru płciowego i jest szczególnie wyraźna u manakina miotlastego (Machaeropterus deliciosus).
0,Uratowało się w sumie około 200 osób.,Uratowało się w sumie około 200 osób.
0,Ojciec całował ją po głowie.,Ojciec całował ją po głowie.
