type,source_sentence,target_sentence
0,"Weselej też było w stajence, niż w izbie, bo słońce w same zęby świeciło tu nam przez drzwi, na ścieżaj otwarte, a do suteryny od naszego kąta, jak rok długi, nie zajrzało nigdy.","Weselej też było w stajence, niż w izbie, bo słońce w same zęby świeciło tu nam przez drzwi, na ścieżaj otwarte, a do suteryny od naszego kąta, jak rok długi, nie zajrzało nigdy."
0,"Ależ tu zimno u was!","Ależ tu zimno u was!"
0,"I wilgoć straszna!","I wilgoć straszna!"
0,"Powinniście się postarać o suchą i ciepłą izbę dla żony — dodawał, gdy go ojciec wyprowadzał do sieni — żona wasza nie może w takiej izbie leżeć.","Powinniście się postarać o suchą i ciepłą izbę dla żony — dodawał, gdy go ojciec wyprowadzał do sieni — żona wasza nie może w takiej izbie leżeć."
0,"Powietrze fatalne, zgniłe, żadnej wentylacji, żadnego światła.","Powietrze fatalne, zgniłe, żadnej wentylacji, żadnego światła."
0,"Powinniście przecież dbać o kobietę, kiedy chora.","Powinniście przecież dbać o kobietę, kiedy chora."
0,Z nią coraz gorzej i musi być gorzej w takich warunkach.,Z nią coraz gorzej i musi być gorzej w takich warunkach.
0,Ojciec gryzł wąsy i milczał ze spuszczoną głową.,Ojciec gryzł wąsy i milczał ze spuszczoną głową.
0,"Mleka by też jej trzeba świeżego, mięsa, wina kieliszek czasem.","Mleka by też jej trzeba świeżego, mięsa, wina kieliszek czasem."
0,"Tu lekarstwa nic nie poradzą, tu dietę trzeba posilną prowadzić","Tu lekarstwa nic nie poradzą, tu dietę trzeba posilną prowadzić"
0,"Poszedł już, już i na drugą ulicę skręcił, bom patrzył za nim, a ojciec precz jeszcze w sieni stał, w ziemię patrzył i wąsy gryzł.","Poszedł już, już i na drugą ulicę skręcił, bom patrzył za nim, a ojciec precz jeszcze w sieni stał, w ziemię patrzył i wąsy gryzł."
0,"Aż nagle się poruszywszy, koszulę na piersiach szarpnął, woreczek ze szkaplerzem rozerwał, i dobywszy z niego srebrny pieniądz z Matką Boską, mnie po węgle i po mleko posłał, przykazując, żebym nie powiadał matce, jak i skąd.","Aż nagle się poruszywszy, koszulę na piersiach szarpnął, woreczek ze szkaplerzem rozerwał, i dobywszy z niego srebrny pieniądz z Matką Boską, mnie po węgle i po mleko posłał, przykazując, żebym nie powiadał matce, jak i skąd."
0,"Nazajutrz w południe zabieraliśmy się właśnie do przedstawienia, i już się Felek na szkapę gramolił, gdy nagle ojciec do stajenki wszedł.","Nazajutrz w południe zabieraliśmy się właśnie do przedstawienia, i już się Felek na szkapę gramolił, gdy nagle ojciec do stajenki wszedł."
0,"Zaraz mnie coś tknęło, więc szturchnąłem Felka, i obaj stanęliśmy, jak trusie.","Zaraz mnie coś tknęło, więc szturchnąłem Felka, i obaj stanęliśmy, jak trusie."
0,"Pan Łukasz, próg przestąpiwszy, bat swój w kącie postawił, ogromny kościsty nos w połę kapoty granatowej utarł i, wyciągnąwszy chudą długą szyję, tabakę z wolna zażywał.","Pan Łukasz, próg przestąpiwszy, bat swój w kącie postawił, ogromny kościsty nos w połę kapoty granatowej utarł i, wyciągnąwszy chudą długą szyję, tabakę z wolna zażywał."
0,"Człowiek to był już stary, wysoki i dobrze zgarbiony; oczki miał małe, czarne, świdrowate, brwi krzaczaste i chudy, zarastający od spodu podbródek.","Człowiek to był już stary, wysoki i dobrze zgarbiony; oczki miał małe, czarne, świdrowate, brwi krzaczaste i chudy, zarastający od spodu podbródek."
0,"Pod jego kościstym nosem sterczały żółte, saperskie wąsy, którymi, biorąc tabakę, jak królik, poruszał.","Pod jego kościstym nosem sterczały żółte, saperskie wąsy, którymi, biorąc tabakę, jak królik, poruszał."
0,"Spod wielkiej granatowej czapy wyglądały sine, białawym puszkiem porośnięte uszy, z których prawe ozdobione było srebrnym kolczykiem.","Spod wielkiej granatowej czapy wyglądały sine, białawym puszkiem porośnięte uszy, z których prawe ozdobione było srebrnym kolczykiem."
0,"Do nas zaglądał pan Łukasz rzadko, choć go kumoterstwo z nami łączyło; mówiła o nim matka, że kutwa, że na groszach siedzi; czasem znów przepowiadała, że wszystko Piotrusiowi zapisze.","Do nas zaglądał pan Łukasz rzadko, choć go kumoterstwo z nami łączyło; mówiła o nim matka, że kutwa, że na groszach siedzi; czasem znów przepowiadała, że wszystko Piotrusiowi zapisze."
0,"Kiedyśmy się tak, oniemiawszy nagle, przypatrywali panu Łukaszowi, ojciec — jakby nas nie widział — do żłobu prosto poszedł, szkapę odwiązał i po zadzie ją dłonią uderzył.","Kiedyśmy się tak, oniemiawszy nagle, przypatrywali panu Łukaszowi, ojciec — jakby nas nie widział — do żłobu prosto poszedł, szkapę odwiązał i po zadzie ją dłonią uderzył."
0,"— A no, stara! — zawołał, obracając ją łbem do światła.","— A no, stara! — zawołał, obracając ją łbem do światła."
0,"Szkapa zmrużyła zdrowe swoje oko, a ślepym, osłupiałym, szeroko otwartym zdawała się patrzeć gdzieś daleko, daleko.","Szkapa zmrużyła zdrowe swoje oko, a ślepym, osłupiałym, szeroko otwartym zdawała się patrzeć gdzieś daleko, daleko."
0,"Pan Łukasz, szczyptę tabaki u nosa trzymając, zaczął się słodko uśmiechać, a przekrzywiwszy głowę, patrzył na szkapę to z lewej, to z prawej strony.","Pan Łukasz, szczyptę tabaki u nosa trzymając, zaczął się słodko uśmiechać, a przekrzywiwszy głowę, patrzył na szkapę to z lewej, to z prawej strony."
0,— He! He! He! A co to kumeczek przedawać chcesz? Skórę czy kości?,— He! He! He! A co to kumeczek przedawać chcesz? Skórę czy kości?
0,"Spojrzał ojciec posępnie spod oka, i zaraz mu się wąsy podniosły, ale przełknął tylko ślinę i rzekł:","Spojrzał ojciec posępnie spod oka, i zaraz mu się wąsy podniosły, ale przełknął tylko ślinę i rzekł:"
0,"Skóra i kości zarobią u was na mięso.","Skóra i kości zarobią u was na mięso."
0,"Byle temu pochlebić trochę owsem, to to będzie, jak kluska, okrągłe.","Byle temu pochlebić trochę owsem, to to będzie, jak kluska, okrągłe."
0,— A bodaj też kumeńka! — rozśmiał się pan Łukasz! — Pochlebić!,— A bodaj też kumeńka! — rozśmiał się pan Łukasz! — Pochlebić!
0,Pochlebić!,Pochlebić!
0,"Ale to owies drogi tera.","Ale to owies drogi tera."
0,"Pięć złotych ćwiarteczka!","Pięć złotych ćwiarteczka!"
0,I siano też drogie,I siano też drogie
0,"— A drogie — rzekł obojętnie ojciec, ale widziałem, że mu się oczy zapaliły.","— A drogie — rzekł obojętnie ojciec, ale widziałem, że mu się oczy zapaliły."
0,— Nastąp!,— Nastąp!
0,Noga!,Noga!
0,"Ano! — zawołał, uderzając szkapę, która przestąpiła wlokące się za nią postronki.","Ano! — zawołał, uderzając szkapę, która przestąpiła wlokące się za nią postronki."
0,"— He! He! He! — rozśmiał się słodziej jeszcze pan Łukasz. — I szpacik, widzę, jest","— He! He! He! — rozśmiał się słodziej jeszcze pan Łukasz. — I szpacik, widzę, jest"
0,"— A jest! — odparł ojciec krótko, suchym głosem.","— A jest! — odparł ojciec krótko, suchym głosem."
0,"Pociągnąłem Felka za rękaw, jako że bezpieczniej mi się zdało bliżej drzwi się trzymać, ale mnie tylko łokciem pchnął i szeroko otwartymi oczyma to na ojca, to na przybyłego patrzył.","Pociągnąłem Felka za rękaw, jako że bezpieczniej mi się zdało bliżej drzwi się trzymać, ale mnie tylko łokciem pchnął i szeroko otwartymi oczyma to na ojca, to na przybyłego patrzył."
0,"— U–u–u szpat psia — mówił tymczasem pan Łukasz, wyciągając obrastający podbródek z żółtej bawełnianej chustki.","— U–u–u szpat psia — mówił tymczasem pan Łukasz, wyciągając obrastający podbródek z żółtej bawełnianej chustki."
0,"Nie wyjdzie już ona z niego, nie! — dodał, wciągając niuch tabaki i kiwając głową.","Nie wyjdzie już ona z niego, nie! — dodał, wciągając niuch tabaki i kiwając głową."
0,"Ojcu podnosiły się wąsy coraz wyżej, aż je ręką w dół szarpnął.","Ojcu podnosiły się wąsy coraz wyżej, aż je ręką w dół szarpnął."
0,"Dla mnie ona i ze szpatem dobra!","Dla mnie ona i ze szpatem dobra!"
0,"Żeby nie choroba kobiety, to bym kobyły pewno nie puszczał między ludzi!","Żeby nie choroba kobiety, to bym kobyły pewno nie puszczał między ludzi!"
0,"Pan Łukasz zmilczał, a schyliwszy się, dłonie na kolanach oparł i po nogach szkapie patrzył.","Pan Łukasz zmilczał, a schyliwszy się, dłonie na kolanach oparł i po nogach szkapie patrzył."
0,— Łogawa może? He! He! He! — rozśmiał się pytająco.,— Łogawa może? He! He! He! — rozśmiał się pytająco.
0,"Ta kobyła łogawa! — krzyknął ojciec, a już cały stał w ogniach. — Żeby mnie tak Bóg skarał, jak ona łogawa!","Ta kobyła łogawa! — krzyknął ojciec, a już cały stał w ogniach. — Żeby mnie tak Bóg skarał, jak ona łogawa!"
0,"Gdzie ona łogawa?","Gdzie ona łogawa?"
0,"— No no! — uśmiechał się słodko pan Łukasz— ja też tylko się pytam, boć to przy kupnie konia, jak przy żeniaczce: czego nie dopatrzysz okiem, to dopłacisz workiem","— No no! — uśmiechał się słodko pan Łukasz— ja też tylko się pytam, boć to przy kupnie konia, jak przy żeniaczce: czego nie dopatrzysz okiem, to dopłacisz workiem"
0,"Co prawda, powiem, a co nieprawda — nie.","Co prawda, powiem, a co nieprawda — nie."
0,"— A co ona? Ślepa? — zapytał nagle, prostując się, pan Łukasz i, rozsunąwszy palcami zmartwiałą powiekę szkapy, z bliska jej w oczy zajrzał.","— A co ona? Ślepa? — zapytał nagle, prostując się, pan Łukasz i, rozsunąwszy palcami zmartwiałą powiekę szkapy, z bliska jej w oczy zajrzał."
0,"Poruszył się Felek, a przestąpiwszy z nogi na nogę, szczypnął mnie w słabiznę, tak żem omal nie wrzasnął.","Poruszył się Felek, a przestąpiwszy z nogi na nogę, szczypnął mnie w słabiznę, tak żem omal nie wrzasnął."
0,"— A ślepa — odrzekł na podziw spokojnym głosem ojciec, choć znów mu się wąsy zjeżyły. — Na lewe oko ślepa.","— A ślepa — odrzekł na podziw spokojnym głosem ojciec, choć znów mu się wąsy zjeżyły. — Na lewe oko ślepa."
0,Takem ją już kupił i taka je.,Takem ją już kupił i taka je.
0,U mnie ta nie oślepła.,U mnie ta nie oślepła.
0,He! — rozśmiał się słodko pan Łukasz i znów do tabaki sięgnął.,He! — rozśmiał się słodko pan Łukasz i znów do tabaki sięgnął.
0,Otrząsnął palce i tabakierkę schował.,Otrząsnął palce i tabakierkę schował.
0,"— Jak ona ślepa jest — rzekł, pociągając nosem — to znów inszy interes, insze gadanie","— Jak ona ślepa jest — rzekł, pociągając nosem — to znów inszy interes, insze gadanie"
0,Po twarzy ojca przeleciał nagły ogień.,Po twarzy ojca przeleciał nagły ogień.
0,"— A cóż tam za insze gadanie ma być? — rzekł porywczym nieco głosem. — Ślepa, to ślepa!","— A cóż tam za insze gadanie ma być? — rzekł porywczym nieco głosem. — Ślepa, to ślepa!"
0,"Przecie jej na książce uczyć nie da, do szkoły nie pośle.","Przecie jej na książce uczyć nie da, do szkoły nie pośle."
0,"Druga ślepa szkapa lepsza je, niż ta widząca.","Druga ślepa szkapa lepsza je, niż ta widząca."
0,"A to kobyła dróżna taka, żem, jak żyjący, przez tyle lat, dróżniejszej nie widział.","A to kobyła dróżna taka, żem, jak żyjący, przez tyle lat, dróżniejszej nie widział."
0,"— Ale ale! — śmiał się słodko pan Łukasz. — Bogdaj cię też, kumeńku, z taką mową.","— Ale ale! — śmiał się słodko pan Łukasz. — Bogdaj cię też, kumeńku, z taką mową."
0,"Toć byś ty, kumeńku, wmówić we mnie chciał, że ślepa szkapa najlepsza.","Toć byś ty, kumeńku, wmówić we mnie chciał, że ślepa szkapa najlepsza."
0,— Najlepsza — nie najlepsza!,— Najlepsza — nie najlepsza!
0,"Ojciec mówił z wolna, hamując się, ale głos mu kipiał.","Ojciec mówił z wolna, hamując się, ale głos mu kipiał."
0,"Nagle, jakby nas dopiero co zobaczył, chwycił Felka za kark i, pchnąwszy go we drzwi, krzyknął:","Nagle, jakby nas dopiero co zobaczył, chwycił Felka za kark i, pchnąwszy go we drzwi, krzyknął:"
0,"— A nie pójdziecie wy mi stąd, psienogi?","— A nie pójdziecie wy mi stąd, psienogi?"
0,"Dmuchnęliśmy, jak wiatr, ze stajenki i, jak wiatr, do izby wpadli.","Dmuchnęliśmy, jak wiatr, ze stajenki i, jak wiatr, do izby wpadli."
0,"W parę pacierzy potem wszedł ojciec uspokojony wraz z panem Łukaszem, jako że nie godzi się o bydlę targu przybijać inaczej, tylko w izbie, pod dachem.","W parę pacierzy potem wszedł ojciec uspokojony wraz z panem Łukaszem, jako że nie godzi się o bydlę targu przybijać inaczej, tylko w izbie, pod dachem."
0,"Zaraz też zaczęli sobie rękę dawać, pan Łukasz przez połę swej dorożkarskiej kapoty, ojciec przez spencer, co mu w strzępach na grzbiecie wisiał.","Zaraz też zaczęli sobie rękę dawać, pan Łukasz przez połę swej dorożkarskiej kapoty, ojciec przez spencer, co mu w strzępach na grzbiecie wisiał."
0,"Za żadne pieniądze kobyły tej nie sprzedał.","Za żadne pieniądze kobyły tej nie sprzedał."
0,"Tak wiem, przynajmniej w dobre ręce idzie.","Tak wiem, przynajmniej w dobre ręce idzie."
0,— He He He! — śmiał się pan Łukasz — po kumoterstwie!,— He He He! — śmiał się pan Łukasz — po kumoterstwie!
0,Po kumoterstwie!,Po kumoterstwie!
0,Krzywdy jej nie zrobię,Krzywdy jej nie zrobię
0,"— A jakby, nie daj, Boże — tu głową wskazał na matkę, która, jak martwa, z zamkniętymi oczami leżała — no, toć człowiek nie kamień, toć już tak po przyjacielstwie darmo wywiozę","— A jakby, nie daj, Boże — tu głową wskazał na matkę, która, jak martwa, z zamkniętymi oczami leżała — no, toć człowiek nie kamień, toć już tak po przyjacielstwie darmo wywiozę"
0,"Nie odrzekł ojciec nic, ani w tę, ani w tę stronę, tylko oczy spuścił, i wąsów szarpnął, a matka obudziła się z jękiem.","Nie odrzekł ojciec nic, ani w tę, ani w tę stronę, tylko oczy spuścił, i wąsów szarpnął, a matka obudziła się z jękiem."
0,Może nie spała nawet.,Może nie spała nawet.
0,"Kiedy pan Łukasz, zgiąwszy się we dwoje, z izby za ojcem wychodził, rzuciliśmy się w te pędy, żeby do szkapy lecieć.","Kiedy pan Łukasz, zgiąwszy się we dwoje, z izby za ojcem wychodził, rzuciliśmy się w te pędy, żeby do szkapy lecieć."
0,Ale ojciec odwrócił się nagle:,Ale ojciec odwrócił się nagle:
0,— Ani mi nosem za próg! — krzyknął ostro. — W izbie siedzieć,— Ani mi nosem za próg! — krzyknął ostro. — W izbie siedzieć
0,I trzasnął drzwiami.,I trzasnął drzwiami.
0,"Byliśmy, jak ogłuszeni.","Byliśmy, jak ogłuszeni."
0,"Patrzyłem na Felka, a on patrzył na mnie; oczy robiły mu się coraz większe, coraz przeźroczystsze, usta i broda, jak w febrze, latały, aż, schwyciwszy się obu garściami za włosy: — Siarczyste! — krzyknął i zaniósł się wielkim płaczem.","Patrzyłem na Felka, a on patrzył na mnie; oczy robiły mu się coraz większe, coraz przeźroczystsze, usta i broda, jak w febrze, latały, aż, schwyciwszy się obu garściami za włosy: — Siarczyste! — krzyknął i zaniósł się wielkim płaczem."
0,Zaczęły się teraz dobre czasy.,Zaczęły się teraz dobre czasy.
0,"W izbie zrobiło się ciepło, grzyby po ścianach róść przestały.","W izbie zrobiło się ciepło, grzyby po ścianach róść przestały."
0,"Tylko, że bez szkapy okrutnie się nam widziało smutno, a co który na stajenkę spojrzał, to mu świeczki w oczach stawały.","Tylko, że bez szkapy okrutnie się nam widziało smutno, a co który na stajenkę spojrzał, to mu świeczki w oczach stawały."
0,A i matka jakoś nie miała wskórania.,A i matka jakoś nie miała wskórania.
0,"— Już ja będę umierać, Filipie — mówiła takim cichuchnym głosem, jak ten wiatr letni. — Już się ty nie kosztuj na mnie.","— Już ja będę umierać, Filipie — mówiła takim cichuchnym głosem, jak ten wiatr letni. — Już się ty nie kosztuj na mnie."
0,"To znów ni z tego, ni z owego jej się poprawiało; wołała, żeby jej piwa zagrzać, albo i mleka z masłem, a Piotrusia sama myła, czesała; opowiadała nam wtedy, jak to ona ozdrowieje, jak do Częstochowy pójdzie, jak nas ze sobą zabierze, jakie to my tam zobaczymy wieże, jaki kościół, jakie granie na organach będzie.","To znów ni z tego, ni z owego jej się poprawiało; wołała, żeby jej piwa zagrzać, albo i mleka z masłem, a Piotrusia sama myła, czesała; opowiadała nam wtedy, jak to ona ozdrowieje, jak do Częstochowy pójdzie, jak nas ze sobą zabierze, jakie to my tam zobaczymy wieże, jaki kościół, jakie granie na organach będzie."
0,"A miała wtedy płomień na twarzy, a oczy świeciły jej, jak próchno.","A miała wtedy płomień na twarzy, a oczy świeciły jej, jak próchno."
0,Bywało tak zwykle wieczorem.,Bywało tak zwykle wieczorem.
0,"Ale, gdy przyszedł ranek, leżała, niby bez duszy, co dzień bielsza, a jak ta mgiełka przezroczysta.","Ale, gdy przyszedł ranek, leżała, niby bez duszy, co dzień bielsza, a jak ta mgiełka przezroczysta."
0,"Ani w niej głosu, ani w niej tchu, ani żadnego chcenia.","Ani w niej głosu, ani w niej tchu, ani żadnego chcenia."
0,"Porywa się ojciec, ucho do ust przykłada, przykazuje nam cicho być — i słucha.","Porywa się ojciec, ucho do ust przykłada, przykazuje nam cicho być — i słucha."
0,"Aż westchnie głośno, jakby sam nagle ożył, i oczy do tego czarnego krzyża nad łóżkiem podniesie.","Aż westchnie głośno, jakby sam nagle ożył, i oczy do tego czarnego krzyża nad łóżkiem podniesie."
0,Aż raz się nie dosłuchał jakoś.,Aż raz się nie dosłuchał jakoś.
0,"Matka umarła w nocy tak cicho, że nikt nie słyszał nawet.","Matka umarła w nocy tak cicho, że nikt nie słyszał nawet."
0,"Piotruś przy niej tej nocy spał, a i on nie słyszał.","Piotruś przy niej tej nocy spał, a i on nie słyszał."
0,"Wyszła z niej duszyczka, jak para; ani się tyle nie załomotała, co wróbel, kiedy odlata.","Wyszła z niej duszyczka, jak para; ani się tyle nie załomotała, co wróbel, kiedy odlata."
0,"Więc, kiedy ojciec, oderwawszy głowę od jej wyschłych piersi, krzyknął, że matka nie żyje, stanęliśmy przed łóżkiem w wielkim zadziwieniu, patrząc na posiniałe usta, to na Piotrusia, który przy jej zimnych, sztywnie wyciągniętych nogach spał ciepły, rumiany, perlistym potem na czołku okryty.","Więc, kiedy ojciec, oderwawszy głowę od jej wyschłych piersi, krzyknął, że matka nie żyje, stanęliśmy przed łóżkiem w wielkim zadziwieniu, patrząc na posiniałe usta, to na Piotrusia, który przy jej zimnych, sztywnie wyciągniętych nogach spał ciepły, rumiany, perlistym potem na czołku okryty."
0,"Taki ci pędrak, że go śmierć łokciem trąciła, a on nic.","Taki ci pędrak, że go śmierć łokciem trąciła, a on nic."
0,"Zaraz się w naszej izbie tumult wielki zrobił, sąsiadek się naschodziło, zaczęły radzić, głowami kiwać, wzdychać, a że nam ojciec tego dnia kaszy nie gotował, a Piotruś jeść płakał.","Zaraz się w naszej izbie tumult wielki zrobił, sąsiadek się naschodziło, zaczęły radzić, głowami kiwać, wzdychać, a że nam ojciec tego dnia kaszy nie gotował, a Piotruś jeść płakał."
0,"— A to ci baba skruszała! — szepnął Felek, po czym ją zaraz pocałował i bosymi nogami szastnął w zamaszystym ukłonie.","— A to ci baba skruszała! — szepnął Felek, po czym ją zaraz pocałował i bosymi nogami szastnął w zamaszystym ukłonie."
0,"Cały ten dzień było mi tak, jakby mi kto do ucha szeptał: „Nie ma już matki! Umarła już matka”.","Cały ten dzień było mi tak, jakby mi kto do ucha szeptał: „Nie ma już matki! Umarła już matka”."
0,"To zaraz wycierałem pięściami oczy, bo mi się okrutnie płakać chciało.","To zaraz wycierałem pięściami oczy, bo mi się okrutnie płakać chciało."
0,"Mimo to jednak bawiliśmy się tego dnia doskonale, bo taka u nas ciżba była, jak na Ordynackiem.","Mimo to jednak bawiliśmy się tego dnia doskonale, bo taka u nas ciżba była, jak na Ordynackiem."
0,"Jak zapamiętam, nigdym nie widział tylu ludzi w naszej suterynie; co kto przejdzie koło nas, to po głowach głaszcze, to się lituje, to pociąga nosem.","Jak zapamiętam, nigdym nie widział tylu ludzi w naszej suterynie; co kto przejdzie koło nas, to po głowach głaszcze, to się lituje, to pociąga nosem."
0,"Wczoraj jeszcze w całej kamienicy nikt na nas inaczej nie wołał, tylko łobuzy, albo urwipołcie; a dziś, jakby im kto gęby miodem posmarował: „Sieroty!","Wczoraj jeszcze w całej kamienicy nikt na nas inaczej nie wołał, tylko łobuzy, albo urwipołcie; a dziś, jakby im kto gęby miodem posmarował: „Sieroty!"
0,Sieroteńki!,Sieroteńki!
0,Niebożątka!”,Niebożątka!”
0,"A Felek tylko się nastawia, a oczami mruga, a co kto przejdzie, to mnie poszturchuje.","A Felek tylko się nastawia, a oczami mruga, a co kto przejdzie, to mnie poszturchuje."
0,— A to ci komedyje!,— A to ci komedyje!
0,"A to tyjatr! — szepcze i w ściśniętych pięściach robi dwie skandaliczne figi, a język sam mu się spoza zębów wysuwa, cienki i ostry, jak żądło.","A to tyjatr! — szepcze i w ściśniętych pięściach robi dwie skandaliczne figi, a język sam mu się spoza zębów wysuwa, cienki i ostry, jak żądło."
0,"Ojciec tymczasem, jak nieprzytomny, po izbie chodził, co weźmie, to położy, choć się tam w tej pustce nie było wielce czego jąć.","Ojciec tymczasem, jak nieprzytomny, po izbie chodził, co weźmie, to położy, choć się tam w tej pustce nie było wielce czego jąć."
0,"A baby nuż się po naszej biedzie rozglądać, nuż jedna drugiej na ucho szeptać, nuż ramionami ruszać, a głową trząść i stękać.","A baby nuż się po naszej biedzie rozglądać, nuż jedna drugiej na ucho szeptać, nuż ramionami ruszać, a głową trząść i stękać."
0,"Myślałem, że temu nigdy końca nie będzie, aż się nareszcie rozeszły, bo im obiad z garnków kipiał.","Myślałem, że temu nigdy końca nie będzie, aż się nareszcie rozeszły, bo im obiad z garnków kipiał."
0,"Żeby nie to ludzkie litowanie, to byśmy i nie czuli tak bardzo, że matka umarła.","Żeby nie to ludzkie litowanie, to byśmy i nie czuli tak bardzo, że matka umarła."
0,"Z pół roku już się nie podnosiła w tej chorobie, a w ostatnich czasach tak samo cichutko na pościeli leżała, jak i teraz.","Z pół roku już się nie podnosiła w tej chorobie, a w ostatnich czasach tak samo cichutko na pościeli leżała, jak i teraz."
0,"I teraz, kiedym na nią patrzył, zdawało mi się, że spod rzęs za Piotrusiem oczyma wodzi i uśmiecha się leciuchno i co tylko ma powiedzieć: „Gdzie on tam gruby, biedaczysko!”","I teraz, kiedym na nią patrzył, zdawało mi się, że spod rzęs za Piotrusiem oczyma wodzi i uśmiecha się leciuchno i co tylko ma powiedzieć: „Gdzie on tam gruby, biedaczysko!”"
0,"Zupełnie jak dawniej; tylko, że się tak świece nie paliły przy niej","Zupełnie jak dawniej; tylko, że się tak świece nie paliły przy niej"
0,"Od świec tych padała na nią żółtość przezroczysta, która mnie straszyła; uczułem też, że zimne miała ręce, gdy nam je ojciec pocałować kazał.","Od świec tych padała na nią żółtość przezroczysta, która mnie straszyła; uczułem też, że zimne miała ręce, gdy nam je ojciec pocałować kazał."
0,"Ojcu jednak przy niej ciepło być musiało, bo, nabiegawszy się cały dzień — kiedy się ludzie rozeszli, na zydlu u łóżka siadł, ręką głowę podparł i patrzył: to na krzyż czarny, nad łóżkiem matki wiszący, to na głębokie cienie jej zamkniętych oczu.","Ojcu jednak przy niej ciepło być musiało, bo, nabiegawszy się cały dzień — kiedy się ludzie rozeszli, na zydlu u łóżka siadł, ręką głowę podparł i patrzył: to na krzyż czarny, nad łóżkiem matki wiszący, to na głębokie cienie jej zamkniętych oczu."
0,"Usnąłem, a on jeszcze siedział.","Usnąłem, a on jeszcze siedział."
0,Ale w nocy obudziło mnie ciche szlochanie.,Ale w nocy obudziło mnie ciche szlochanie.
0,"To Felek, który się przez cały dzień szastał i nastawiał i z ludzi wydziwiał, a mnie w boki szturchał, siedział teraz na sienniku, w otwartej na piersiach koszulinie, rękami sterczące kolana objął, patrzył w pustą izbę i płakał.","To Felek, który się przez cały dzień szastał i nastawiał i z ludzi wydziwiał, a mnie w boki szturchał, siedział teraz na sienniku, w otwartej na piersiach koszulinie, rękami sterczące kolana objął, patrzył w pustą izbę i płakał."
0,"Trzeciego dnia, spaliśmy jeszcze pod maglą w sionce, gdzie nam ojciec siennik zaciągnąć kazał, kiedy we śnie usłyszałem jak gdyby znajome rżenie.","Trzeciego dnia, spaliśmy jeszcze pod maglą w sionce, gdzie nam ojciec siennik zaciągnąć kazał, kiedy we śnie usłyszałem jak gdyby znajome rżenie."
0,"Zerwałem się; serce mi biło, jak młotem.","Zerwałem się; serce mi biło, jak młotem."
0,Rżenie odezwało się znowu.,Rżenie odezwało się znowu.
0,— Felek!,— Felek!
0,"Szkapa rży! — krzyknąłem, chwyciwszy go za ramię.","Szkapa rży! — krzyknąłem, chwyciwszy go za ramię."
0,"Szarpnął się i na drugi bok przewrócił, ale, gdy znów słyszeć się dało, porwał się on także, na sienniku siadł i, szeroko otworzywszy oczy, słuchał","Szarpnął się i na drugi bok przewrócił, ale, gdy znów słyszeć się dało, porwał się on także, na sienniku siadł i, szeroko otworzywszy oczy, słuchał"
0,Przeciągłe ciche rżenie odezwało się raz jeszcze.,Przeciągłe ciche rżenie odezwało się raz jeszcze.
0,"— Szkapa! — wrzasnął Felek i, porwawszy na siebie katankę, ku schodom suteryny się rzucił.","— Szkapa! — wrzasnął Felek i, porwawszy na siebie katankę, ku schodom suteryny się rzucił."
0,"Zacząłem się na gwałt odziewać, a tak mi ręce latały, żem do żadnego guzika trafić nie mógł.","Zacząłem się na gwałt odziewać, a tak mi ręce latały, żem do żadnego guzika trafić nie mógł."
0,"— Wstawaj, Piotruś — wołałem — wstawaj!","— Wstawaj, Piotruś — wołałem — wstawaj!"
0,Szkapa przyszła!,Szkapa przyszła!
0,"I trząsłem nim, jak wiązką słomy, bo się niełatwo budził.","I trząsłem nim, jak wiązką słomy, bo się niełatwo budził."
0,"Istotnie, przed bramą, zaprzężona do prostego, zasłanego kilimkiem woza, stała nasza szkapa.","Istotnie, przed bramą, zaprzężona do prostego, zasłanego kilimkiem woza, stała nasza szkapa."
0,"U karku jej wisiał już Felek, objąwszy ją oburącz, o ile dostać mógł; przy wozie stał pan Łukasz Smolik i częstował stróża tabaką.","U karku jej wisiał już Felek, objąwszy ją oburącz, o ile dostać mógł; przy wozie stał pan Łukasz Smolik i częstował stróża tabaką."
0,Podnieśliśmy zaraz wrzask nie do opisania.,Podnieśliśmy zaraz wrzask nie do opisania.
0,"Nasza droga, kochana, stara! — wołaliśmy na przemian, głaszcząc ją, klepiąc, tuląc się do niej, gdzie kto mógł.","Nasza droga, kochana, stara! — wołaliśmy na przemian, głaszcząc ją, klepiąc, tuląc się do niej, gdzie kto mógł."
0,Piotruś gwałtem gramolić się chciał na nią.,Piotruś gwałtem gramolić się chciał na nią.
0,"Stęskniła się bez nas, co?","Stęskniła się bez nas, co?"
0,"I nuż jej zaglądać w zęby, nuż jej obmacywać nogi, nuż jej grzywę palcami czesać.","I nuż jej zaglądać w zęby, nuż jej obmacywać nogi, nuż jej grzywę palcami czesać."
0,"Ani nam w myśli powstało, po co ta szkapa do nas przyszła, na co to wóz ten czekał.","Ani nam w myśli powstało, po co ta szkapa do nas przyszła, na co to wóz ten czekał."
